IRIS;REVDISMED;MEN_TOT_2019;MEN_1PERS_2019;FAM_TOT_2019;FAM_2ENF_2019;FAM_3ENF_2019;FAM_4ENFPLUS_2019;PART_FAM_2ENF_2019;ACCESS;logaccessstand;trv50stand;distancestand;CAH_4;immo_2017;immo_2018;immo_2019;immo_2020;immo_2021;immo_nb_annees;immo_moy;immo_ECTYPE;immo_ECTYPE/MOY;immo_qualite
691700000;24420;465,511099;125,9385736;339,5725254;87,94907049;28,57535634;4,648508436;26,03008511;101;-1,568892004;1,47568683;0,341105202;1;2642;2949;2929;3419;3010;5;2989,8;278,8130198;0,093254739;oui
691710000;23410;1026,881764;331,8733703;653,0659109;141,250061;54,49853383;14,47709853;21,3440257;1836;-0,478442391;0,420655556;0,285097659;2;3024;2774;4249;2453;3265;5;3153;682,6496173;0,216507966;oui
691730000;25070;440;115;325;60;20;0;18,18181818;299;-1,160823495;1,850052766;0,80378296;1;2401;2603;2780;3135;2319;5;2647,6;326,2925068;0,123240862;oui
691750000;25250;845;215;615;145;35;5;22,28915663;3570;-0,228419241;0,829054759;0,563751836;1;2298;2652;3002;3503;3288;5;2948,6;483,9047427;0,16411339;oui
691760000;26020;1727,622976;357,6509654;1375,004704;357,5826217;125,9005948;5,035678823;28,19480547;619;-0,887231385;0,590821891;-0,109341204;2;3047;3062;3416;3617;3963;5;3421;387,6086944;0,113302746;oui
691770000;26540;804,1257814;167,7908143;636,3002089;146,0073419;60,21521944;4,997823181;26,2682182;101;-1,568892004;0,829054759;0,040670847;1;3317;2679;2762;3356;3370;5;3096,8;345,3110192;0,111505754;oui
691780000;21410;333,3993727;83,9603298;244,1934528;56,76152474;20,90393207;5,325208694;25,29017489;244;-1,237252598;1,986185834;1,159301817;1;1850;1916;1976;2050;2242;5;2006,8;150,8018568;0,075145434;oui
691790000;26660;1593,976373;314,4734446;1274,244437;347,2619258;83,10485369;5,060891414;27,40748852;3171;-0,27298082;1,067287627;0,479193173;1;2854;2923;3012;3318;3316;5;3084,6;219,4215122;0,071134511;oui
691800000;24720;106,5690497;15,26072215;91,30832756;25,32915777;10,12115307;0;33,26510927;21;-2,159418128;1,679886432;0,622611877;1;1881;2012;1914;2247;2854;5;2181,6;402,2229481;0,184370622;oui
691810000;22910;76,48768065;15,29753613;61,19014452;15,29753613;5,09917871;5,09917871;33,33333333;13;-2,339731879;2,156352168;1,932214207;1;4069;1577;1513;1499;2009;5;2133,4;1102,152802;0,516617982;nope
691840000;23040;422,442327;124,2477432;293,224674;69,57873621;19,87963892;4,969909729;22,61904762;137;-1,454268131;1,543753364;0,868886006;1;2090;1980;2235;2829;2370;5;2300,8;329,9480262;0,143405783;oui
691870000;21750;280,9725231;77,42248007;203,5500431;55,60677053;20,08193456;0;26,93811631;89;-1,616448533;2,054252367;1,328271189;1;1825;1538;1869;2461;1977;5;1934;336,3406012;0,173909308;oui
691880000;21590;330,7719715;85,19002375;240,5700713;55,13064133;20,04750594;10,02375297;26,15479966;126;-1,485737962;2,122318901;1,515973541;1;2352;1919;2058;2150;2459;5;2187,6;218,5413004;0,099900028;oui
691890000;23410;992,3614705;460,6543359;536,539559;107,4321235;37,78461625;9,02586229;15,46766409;9458;0,137904176;-0,021776914;0,822882168;2;3438;3238;3052;2822;3485;5;3207;275,6156744;0,0859419;oui
691900000;28840;810,9858908;155,8078421;644,6164179;168,7132169;35,10169206;4,928782868;26,07913106;8580;0,101272776;-0,157909981;-0,343142823;3;3737;3482;3369;3516;4552;5;3731,2;477,8458957;0,128067618;oui
691910000;38630;2191,393774;538,5968466;1611,308632;265,2149186;125,8054138;34,56685755;19,7956233;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
691910101;38630;925,1663107;245,3015341;669,3600269;107,1513428;35,16197012;9,897222599;16,64118642;3734;-0,211531945;0,352589022;-0,625332682;3;4112;4572;4892;5016;5041;5;4726,6;391,0214828;0,082727856;oui
691910102;38630;1266,227463;293,2953125;941,9486055;158,0635758;90,64344365;24,66963496;22,13139044;4634;-0,13034094;-0,157909981;-0,728501766;3;4273;4800;5117;5287;5981;5;5091,6;629,4829624;0,12363166;oui
691930000;30300;485;65;425;100;25;0;25,51020408;122;-1,497867661;0,182422688;0,894341954;1;2504;3055;3396;2426;3410;5;2958,2;472,9420683;0,159874947;oui
691940000;40250;2747,522731;691,9846236;2025,865847;427,3938587;160,0835789;22,91017076;22,45846911;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
691940101;40250;1028,464447;230,6615412;796,8684304;173,3091253;53,36119297;9,044036548;22,93990067;17144;0,361537104;-0,566309184;-0,631863041;3;5042;5095;5727;5716;6884;5;5692,8;741,8845598;0,1303198;oui
691940102;40250;1719,058284;461,3230824;1228,997416;254,0847334;106,7223859;13,86613421;22,16581139;22322;0,460769557;-0,634375718;-0,760394513;3;4481;4704;4626;5308;5839;5;4991,6;569,0529852;0,114002121;oui
691990201;16400;2607,677793;1164,863692;1430,234175;282,662195;199,1349586;106,3209652;22,66265663;83471;0,956670182;-0,872608586;-0,749697239;4;2874;2620;2470;2893;2998;5;2771;218,1879923;0,078739802;oui
691990202;19220;834,1893874;272,4686779;551,0221291;138,4871758;66,45330846;20,48385059;27,37423818;19209;0,404298474;-0,532275917;-0,728840343;3;2531;2829;3328;3978;3934;5;3320;646,8434896;0,194832376;oui
691990301;15250;1158,930647;369,7411447;760,6642407;193,6018536;137,0998004;73,73383061;35,77791559;40735;0,68693199;-0,532275917;-0,815509716;3;2386;2231;2287;2418;2566;5;2377,6;129,3224652;0,054392019;oui
691990302;15690;888,4716271;265,1266627;637,6571795;105,5000378;105,7960994;75,83433622;31,80500802;40735;0,68693199;-0,532275917;-0,78292995;3;3502;2405;2441;2338;2182;5;2573,6;528,3921839;0,205312474;oui
691990303;14190;746,0530241;308,4019115;426,6850046;78,21395753;56,41120379;26,9033089;21,97406411;42290;0,701017622;-0,532275917;-0,762181323;3;1561;1234;1593;1837;2139;5;1672,8;337,5339983;0,201777856;oui
691990401;14800;540,702598;107,64354;441,8797374;73,22948819;82,54495422;34,69496346;34,66084399;43067;0,707863008;-0,532275917;-0,70358429;3;2150;2019;2695;2014;2643;5;2304,2;337,9507361;0,146667275;oui
691990402;17000;669,9477425;101,2395892;573,5382163;97,3022424;96,57311531;53,34834748;36,63779442;10661;0,182921707;-0,532275917;-0,614394842;3;1867;2330;2090;2007;2204;5;2099,6;178,0120782;0,084783806;oui
692000000;22930;624,3810391;168,0674434;440,7959193;94,39444746;31,66140244;8,187151657;22,0481326;1543;-0,543811945;1,952152567;1,20017998;1;2447;1989;2401;2140;3280;5;2451,4;499,9802996;0,203957045;oui
692010000;20320;650;310;330;60;25;5;14,0625;797;-0,792200626;1,952152567;1,032649767;1;1757;2010;1645;2050;2127;5;1917,8;206,1666801;0,107501658;oui
692020101;26450;833,2467122;256,3184076;574,222782;103,7643698;44,64526488;4,799514091;18,44690554;8157;0,082263775;-0,532275917;-0,910080604;3;3832;2765;3309;3855;4490;5;3650,2;648,1232136;0,177558275;oui
692020102;30580;1373,432438;344,1354907;1020,120994;242,2112365;63,95776471;25,26968341;24,2944555;8837;0,112369514;-0,600342451;-0,969266333;3;3461;4630;4229;5050;4707;5;4415,4;608,1581209;0,13773568;oui
692020103;28120;863,6740734;262,6856119;595,3517686;135,8507278;35,73646638;18,65215365;22,17145222;19320;0,406464883;-0,838575319;-0,909934099;3;2920;4221;3115;4104;4762;5;3824,4;780,3443471;0,204043601;oui
692020201;23620;929,847362;449,6234294;464,0008145;106,1099816;26,76363476;8,286967284;15,4506171;17691;0,373346053;-0,600342451;-1,006856441;3;2210;2410;2550;2762;3265;5;2639,4;403,5490057;0,152894221;oui
692020202;30530;1238,115097;535,428742;685,9887195;122,090737;27,07463785;2,912284511;12,45091577;5213;-0,086073956;-0,532275917;-1,028691933;3;3503;3500;4788;4431;4506;5;4145,6;602,8584411;0,145421276;oui
692020203;22890;899,8236389;320,6368234;565,2842098;124,948343;34,86133557;19,64169803;20,25591107;19779;0,41529306;-0,838575319;-1,051507526;3;2422;2674;2672;2963;3425;5;2831,2;383,2332188;0,135360702;oui
692020301;32910;908,707747;356,1033301;546,1903044;111,8568739;28,32937403;3,068967589;15,87678445;3230;-0,266049427;-0,532275917;-1,010044634;3;3466;3690;4088;3946;4905;5;4019;549,8036013;0,136801095;oui
692020302;31190;911,8354203;414,1439323;484,0561318;90,68219986;40,10679339;7,1388024;15,35602158;18337;0,386830805;-0,838575319;-0,969936737;3;3656;3748;4629;5513;5269;5;4563;850,3184698;0,186350749;oui
692020401;33280;833,0281611;218,0788482;616,1983486;133,8262638;37,90260052;14,70083989;22,34625433;18337;0,386830805;-0,838575319;-0,879691648;3;3624;4511;3530;4298;4156;5;4023,8;428,2828505;0,10643741;oui
692020402;21210;1087,838663;370,8950523;707,9260167;143,4158622;83,79037203;33,46359965;24,16247155;7984;0,07420375;-0,396142849;-0,813637592;3;2921;2620;2999;3917;3566;5;3204,6;525,019333;0,163833032;oui
692030000;22470;446,6860231;144,5399141;297,0948821;72,65596781;9,465166036;9,064939497;20,64739331;1041;-0,691780837;2,088285634;0,950659643;1;1590;2014;2370;2320;2149;5;2088,6;312,4688785;0,149606856;oui
692040101;31190;1150,580617;306,5686721;841,9374203;184,2766218;54,00380233;15,21038072;22,07135047;6783;0,012910156;-0,157909981;-0,730991616;3;3672;3762;4007;4766;4817;5;4204,8;549,7287513;0,130738383;oui
692040102;30310;1191,790487;323,6791003;864,9713723;167,2534987;70,89413089;13,87872803;21,20273061;11375;0,207295412;-0,157909981;-0,632913953;3;3802;3910;4004;4220;4568;5;4100,8;303,1257165;0,073918678;oui
692040103;22190;1117,882679;342,6165107;771,6097823;147,6283442;91,27705366;26,85443948;23,85151374;11375;0,207295412;-0,157909981;-0,450261508;3;3008;2780;3158;3686;3842;5;3294,8;452,3419061;0,13728964;oui
692040203;16950;689,8773732;239,5220928;442,604871;88,92178089;77,22267007;31,99340095;29,04706344;14296;0,293231924;-0,157909981;-0,661091819;3;2861;3087;3631;3853;4459;5;3578,2;634,3825344;0,177290966;oui
692040204;23400;1293,412386;523,1324912;755,3943433;114,9709051;46,15495056;12,66915447;13,59337993;8965;0,117776468;-0,157909981;-0,617575481;3;2461;2753;2521;3112;3543;5;2878;451,0942252;0,156738786;oui
692040205;29100;986,7247217;203,6594684;762,9267941;201,2668263;44,02291052;34,93057243;28,99071921;16565;0,348619574;-0,157909981;-0,578712306;3;3936;3998;4415;4824;5053;5;4445,2;493,2278378;0,110957401;oui
692040301;24460;1066,715051;470,8776052;583,2209462;131,6356915;39,46036704;18,96351678;18,03053188;19878;0,417170302;-0,566309184;-0,617394803;3;3609;3865;3882;4454;3919;5;3945,8;309,4425633;0,078423276;oui
692040302;25620;1157,66948;550,7220355;583,088616;116,1923147;24,40093553;5,405173648;12,87679064;17830;0,376288684;-0,566309184;-0,684141004;3;3487;4058;3249;4057;4083;5;3786,8;391,5995403;0,10341173;oui
692050000;29280;2019,392875;457,2562765;1551,914669;373,6445436;114,5625077;26,20132065;25,60301667;2496;-0,362976399;-0,157909981;-0,567510573;3;3392;3770;3722;4435;4910;5;4045,8;613,7354479;0,151696932;oui
692070000;25920;1245;370;880;225;70;15;24,8;2234;-0,404671876;-0,736475518;-0,105838434;3;3353;3197;3467;3220;4491;5;3545,6;539,5811338;0,152183307;oui
692080000;27850;855;185;655;180;40;15;27,97619048;1368;-0,589072919;0,522755357;0,379286852;2;2724;3399;3452;3081;3531;5;3237,4;334,0693042;0,103190617;oui
692120000;28580;195;55;135;35;15;0;26,31578947;1009;-0,703519954;0,829054759;0,149878625;2;2935;3689;3742;3983;4340;5;3737,8;517,1205856;0,138348918;oui
692150000;26690;344,6366945;65,82876987;278,8079246;60,86362441;25,38259195;0;25,02525637;348;-1,103763958;1,203420695;1,363768406;1;2454;1984;2404;2378;2893;5;2422,6;322,8649873;0,133272099;oui
692160000;22530;242,8918391;71,54185019;171,274421;29,97811705;14,87697654;0;18,47285331;43;-1,889955878;1,986185834;0,766494198;1;2083;2735;2175;2847;2470;5;2462;334,9731333;0,136057325;oui
692170000;22020;331,0382097;100,314609;230,7236007;30,0943827;15,04719135;5,015730451;15,15151515;89;-1,616448533;2,088285634;1,920496631;1;1513;1513;2055;1967;1593;4;1728,2;262,0709828;0,151643897;oui
692190000;27710;876,6509434;220,4150943;656,2358491;155,2924528;50,09433962;5,009433962;24;606;-0,895211839;1,47568683;0,153518291;1;2885;3326;3177;3066;3654;5;3221,6;290,4174582;0,090146964;oui
692200000;22700;794,9054914;296,5368478;478,6253024;80,19789168;27,34600872;4,314610817;14,43033708;820;-0,781503893;2,054252367;1,026491339;1;1733;2490;2208;2338;2265;5;2206,8;285,171352;0,129223922;oui
692270000;22930;1618,415761;523,2671221;1075,049758;209,2918808;108,7114546;9,118265091;20,4666299;1420;-0,575045913;1,781986232;0,689074772;1;2753;2470;2829;3462;3287;5;2960,2;405,9072554;0,137121565;oui
692280000;24890;1652,4288;376,3004703;1267,060916;331,8051096;97,1834917;18,77787089;27,24698755;137;-1,454268131;1,101320894;0,774113835;1;2498;2401;3025;3461;3270;5;2931;467,184653;0,159394286;oui
692300000;21880;135,6003186;31,52140213;98,98124833;33,74406639;0;4,518982634;29,31974859;26;-2,079116816;1,884086033;1,286177022;1;2201;2201;2808;2704;2799;4;2542,6;314,4873606;0,123687312;oui
692310000;25870;1063,190994;287,2127329;770,939441;221,7080745;45,34937888;15,11645963;26,66666667;312;-1,144821588;0,965187827;0,121582293;1;2539;2681;3007;3318;3140;5;2937;322,1839537;0,109698316;oui
692330000;32220;487,1787579;109,3666599;377,8120979;94,45302449;29,82727089;4,971211815;26,53061224;863;-0,762287011;0,522755357;-0,550019361;2;3729;3665;3549;4263;5100;5;4061,2;642,1660221;0,158122235;oui
692340000;24800;641,2103652;162,835572;457,7811494;125,3011109;29,63400695;9,694336484;26,52675132;384;-1,066751666;1,816019499;0,84586079;1;2504;2082;2819;2734;2952;5;2618,2;341,2128368;0,130323442;oui
692350000;23260;864,8221506;274,8611772;595,0398024;111,8416282;45,73406623;5,076593532;18,6977934;3729;-0,212035748;0,624855158;0,680155523;1;2761;2439;2382;3512;2941;5;2807;456,3841584;0,162587873;oui
692360000;23250;232,6342282;59,39597315;173,238255;44,54697987;14,84899329;0;25,53191489;38;-1,93643325;0,829054759;0,654465082;1;2305;2430;2506;1934;2869;5;2408,8;338,3381445;0,14045921;oui
692380000;20240;1690,505439;703,1083702;967,0712287;183,9322078;93,14978115;24,12456628;18,03438118;1829;-0,479878636;1,271487229;1,405804045;2;2078;2184;2417;2232;2695;5;2321,2;242,2967189;0,104384249;oui
692390000;24030;476,2949808;110,9289433;349,9804051;93,56818339;26,25650175;5,304910051;27,14841772;130;-1,473987379;2,054252367;1,197649052;1;2545;1954;2909;2983;3036;5;2685,4;451,7026677;0,168206847;oui
692410000;27490;995,1468643;216,1576482;768,6401184;222,9634964;55,38714231;5,004526374;28,77292929;2276;-0,397668792;0,590821891;0,049702812;2;2552;3272;3511;3305;3540;5;3236;400,6101596;0,123797948;oui
692440101;34540;855,3896511;238,9011687;604,9941828;110,3506364;43,50037196;17,25708065;20,27598431;12317;0,237209946;0,012256353;-0,700032196;3;3854;4519;4734;5783;6216;5;5021,2;962,4098399;0,19166929;oui
692440102;32840;2040,52562;632,3546667;1382,857198;260,8950026;133,8463093;50,37262552;22,08769932;8369;0,091910857;-0,362109583;-0,79995;3;4302;4494;4484;4968;5097;5;4669;343,5564;0,073582437;oui
692440201;25150;3054,662992;1525,994708;1477,689614;280,6574274;92,38866685;15,39555974;12,93217304;18701;0,394221272;-0,532275917;-0,890621023;3;3942;3651;3868;4291;4455;5;4041,4;326,2381032;0,080724032;oui
692440202;25550;1948,867059;804,2828441;1082,448067;214,0028994;101,5781361;44,35035867;19,07698613;32906;0,606683857;-0,736475518;-0,943895097;3;3137;3003;3510;4031;4409;5;3618;595,294045;0,164536773;oui
692440203;24590;2591,646247;1142,950773;1402,875271;277,0298082;78,53936145;29,37863778;15,12074277;40218;0,682129488;-0,736475518;-0,882270259;3;3100;3231;3468;4312;4361;5;3694,4;601,0601467;0,162694929;oui
692450000;25060;290;75;210;50;15;0;22,80701754;344;-1,108110689;1,952152567;1,419637484;1;2528;2263;3087;2124;3659;5;2732,2;635,7269068;0,232679492;oui
692460000;27180;488,6632717;105,3142668;383,6056679;89,63377363;37,48093039;0;25,9990839;417;-1,035753831;0,556788624;0,82855624;2;2849;2591;2300;3408;3985;5;3026,6;673,2817389;0,222454814;oui
692490000;24790;1240,600526;353,586603;871,9935255;216,4868936;77,66630225;9,556616415;24,78090214;458;-1,000492557;1,271487229;0,183040153;1;2647;3207;3423;3676;3569;5;3304,4;407,3779572;0,123283488;oui
692500000;31850;1737,815224;488,2926426;1244,469119;279,3805258;90,96250064;15,07492943;22,24298599;1537;-0,545276836;0,012256353;-0,362522375;3;3756;3663;3906;4457;4828;5;4122;500,4882616;0,121418792;oui
692520000;24320;276,2938271;42,5574215;233,7364056;59,76265123;9,719197466;4,644703071;26,8288845;96;-1,587981792;1,373587029;0,931798854;1;2025;2172;2712;2458;3021;5;2477,6;402,7558814;0,16255888;oui
692530000;26510;242,2849012;56,53600308;185,7488981;46,51753047;10,35960388;5,18989221;25,61737288;1375;-0,587153909;0,726954958;1,119944171;2;2626;2497;1894;2629;4247;5;2778,6;875,1687266;0,314967511;oui
692550000;25900;2360,960932;625,6016915;1709,521693;454,2843251;154,7943342;30,93909187;27,40830551;1873;-0,470940628;1,203420695;-0,078742152;2;3449;3065;3319;3575;3919;5;3465,4;316,1436382;0,091228614;oui
692560201;19520;1498,282526;441,2059498;1047,677795;278,1207165;131,9662644;61,28297291;31,65928539;20522;0,429158264;-0,225976515;-0,588091987;3;2506;2392;2310;3152;3077;5;2687,4;396,9380304;0,147703368;oui
692560202;17190;2331,030909;613,4622389;1695,095437;435,8071385;254,5437262;185,0357806;37,91920186;16963;0,357546458;-0,260009782;-0,65935928;3;2361;2190;2695;2352;2622;5;2444;208,8983006;0,085473936;oui
692560203;19170;1005,376954;211,2590081;793,800375;176,601921;158,4591303;79,71413677;41,26872452;20522;0,429158264;-0,225976515;-0,60702653;3;2569;2812;2686;3019;3172;5;2851,6;244,7106455;0,085815207;oui
692560301;14010;991,3537852;280,5168135;702,136759;134,3538121;107,0798397;54,47729427;30,11345548;23619;0,482004886;-0,430176116;-0,729830882;3;2027;2390;2521;2463;2103;5;2300,8;221,8359754;0,096416888;oui
692560302;12880;1216,953757;227,6989575;990,7190045;194,5603114;158,0707843;138,8300182;40,33600367;16963;0,357546458;-0,260009782;-0,6866319;3;2733;2038;2159;2320;4122;5;2674,4;850,767477;0,31811527;oui
692560401;15770;811,1055939;196,4096831;613,3323399;95,7727552;128,4269884;50,82065065;33,96395228;23619;0,482004886;-0,430176116;-0,690077947;3;1350;1337;1278;1361;1566;5;1378,4;109,6553692;0,079552647;oui
692560402;13860;730,7179337;179,8176188;569,5020705;90,33669674;83,75595191;107,5415689;37,58532193;16963;0,357546458;-0,260009782;-0,688657716;3;1193;1091;1200;1270;1374;5;1225,6;104,6771226;0,085408879;oui
692560404;13150;708,2064504;181,2045427;527,3499374;77,64893172;84,39870448;54,37259544;30,54390844;23619;0,482004886;-0,430176116;-0,717791106;3;0;0;0;0;0;0;0;0;#DIV/0!;nope
692560501;19740;2045,825985;588,3834803;1453,522588;300,1752887;202,3555104;104,5836675;29,73273236;42985;0,70714644;-0,634375718;-0,697612431;3;2575;2735;2726;2978;3380;5;2878,8;315,1835973;0,109484368;oui
692560601;12960;666,7184237;167,2386759;482,6098436;109,5429208;94,09059741;83,85685387;44,23959791;25700;0,513753137;-0,430176116;-0,625207259;3;2917;3479;3128,5;2778;2778;3;3016,1;295,8522435;0,098090993;oui
692560602;13160;733,8855032;236,7929078;492,6335912;88,70241608;77,49643374;69,75597778;32,34799228;45058;0,724855226;-0,600342451;-0,651559146;3;0;0;0;0;0;0;0;0;#DIV/0!;nope
692560603;15140;1576,774049;778,8244763;784,0491615;133,3367814;156,1858813;118,1606609;26,08549493;24633;0,497809745;-0,430176116;-0,653537901;3;1353;1778;1970;2527;1936;5;1912,8;422,0778364;0,22065968;oui
692560701;17870;1783,363104;509,0945376;1230,753587;233,9559721;180,1121041;87,50253077;28,82841323;66404;0,870665932;-0,838575319;-0,651261319;4;3268;3406;3906;3556;3457;5;3518,6;240,182847;0,068260913;oui
692560702;17410;1885,231921;529,1736596;1348,964706;291,2352457;216,255934;127,3655091;33,80244505;70203;0,891583558;-0,838575319;-0,660031267;4;3275;3038;3216;3136;3690;5;3271;250,5573787;0,076599627;oui
692590102;16520;1034,04528;398,7641916;652,94552;110,8879329;72,93763481;26,03931146;19,95463928;42560;0,703410483;-0,532275917;-0,711729662;3;2694;2298;2094;2853;3668;5;2721,4;609,7169835;0,224045338;oui
692590103;17410;1197,697224;404,3936348;785,8151507;211,3954186;94,50094539;39,17405781;28,99242772;64907;0,86209272;-0,634375718;-0,681890326;3;2613;3358;3390;3236;3492;5;3217,8;350,2173611;0,108837517;oui
692590104;17820;2566,163303;1037,139995;1477,548941;276,2072736;173,8850248;101,3370446;21,92833218;28336;0,550465397;-0,532275917;-0,631269864;3;3087;3076;3212;2586;2905;5;2973,2;242,4452516;0,081543539;oui
692590202;19260;1267,830429;279,4372342;969,4404698;192,4330189;157,0253002;74,70348393;33,96343787;8379;0,092359852;-0,362109583;-0,531191397;3;2874;2766;2872;3270;3660;5;3088,4;372,9756024;0,120766611;oui
692590203;17400;1498,653772;527,0080701;954,4159555;158,0604627;167,0328328;69,00070927;26,60237704;52088;0,779367497;-0,634375718;-0,621047023;3;3563;2940;5142;3204;3319;5;3633,6;872,4771057;0,24011369;oui
692590204;14260;731,1511038;205,2988708;512,8832412;119,6085147;45,57357263;71,16915744;32,90965353;36378;0,644398913;-0,634375718;-0,580690972;3;1238;1561;1754;1655;2728;5;1787,2;560,4620415;0,31359783;oui
692590301;13000;880,0733596;258,2655917;618,5243123;93,55949943;123,1138899;64,95785253;32,12072134;23479;0,479769612;-0,532275917;-0,607051251;3;1380;1339;1145;1165;1831;5;1372;276,6821281;0,201663359;oui
692590302;14310;774,7007968;213,691542;553,5966811;128,7106774;66,83235076;97,08953246;38,13854453;11079;0,197381907;-0,362109583;-0,523414529;3;1161;1035;1216;1268;1444;5;1224,8;150,0723159;0,122528018;oui
692590303;13900;605,1200685;129,6638207;495,9398861;102,9689293;60,48689107;78,0248953;38,59962993;37869;0,659501842;-0,634375718;-0,619667632;3;2564;2146;2373;2632;2525;5;2448;193,6943468;0,079123508;oui
692590401;17480;677,9989226;182,5871466;495,8961389;75,33834859;71,63617597;70,73899683;32,088266;26860;0,530351957;-0,532275917;-0,661584309;3;2474;2523;2561;2861;2594;5;2602,6;151,2028439;0,058096843;oui
692590402;12030;1864,998593;499,2688247;1366,044724;270,3055446;257,2546941;234,8239243;40,87163596;15644;0,327111336;-0,532275917;-0,664708604;3;0;0;0;0;0;0;0;0;#DIV/0!;nope
692590403;15220;712,5030753;257,5067353;451,0862592;73,60897661;70,7930242;73,25558065;30,71686894;37374;0,654554756;-0,634375718;-0,654527868;3;2241;1856;1558;1661;1851;5;1833,4;261,0197311;0,142369222;oui
692590501;14310;1205,091962;562,2123405;632,6054606;127,0765749;109,7323154;65,39809466;25,29314383;37374;0,654554756;-0,634375718;-0,684832686;3;1341;1410;1538;1705;1856;5;1570;211,5927693;0,134772464;oui
692590502;13380;849,7501309;209,4404959;643,6330695;121,0578718;120,2629839;93,8373906;39,28831696;37374;0,654554756;-0,634375718;-0,657739312;3;2271;2463;1464;1856;1814;5;1973,6;395,9018818;0,200598846;oui
692590601;20480;2171,797331;1008,625382;1111,45372;227,8585455;119,4204123;52,26118302;18,84552989;72013;0,901154564;-0,770508785;-0,93724361;4;2957;3251;3146;3803;3597;5;3350,8;343,5406817;0,102524974;oui
692590602;18470;1071,253784;472,1367672;572,3942585;108,5082629;62,86764769;38,460584;20,08906289;72013;0,901154564;-0,770508785;-0,893098623;4;2304;2572;3180;3316;3746;5;3023,6;581,7188324;0,192392788;oui
692590701;19710;1654,756628;638,7649314;993,5732896;210,1521658;90,00135193;21,82145895;19,72477104;24118;0,48986566;-0,634375718;-0,887874868;3;2044;2621;2306;2749;3288;5;2601,6;472,1083562;0,181468464;oui
692590702;18240;1581,035926;662,7280638;883,9823335;215,888467;91,72921705;42,19842379;22,6167813;29930;0,571042562;-0,872608586;-0,856777303;3;2550;2398;2683;2767;3071;5;2693,8;252,9480184;0,093900074;oui
692590801;20140;1211,064402;497,844056;672,8174756;152,3431933;39,32189256;20,60653095;18,13262084;13918;0,283156643;-0,362109583;-0,708274023;3;2961;2537;2637;2804;3229;5;2833,6;273,893775;0,096659294;oui
692590802;18600;1588,965952;877,1946888;674,0702967;139,575466;58,65400902;18,16098611;13,94929062;151144;1,179906985;-0,838575319;-0,764577554;4;3148;2715;2936;3147;3355;5;3060,2;243,2790579;0,079497764;oui
692590803;15900;1366,725513;451,1114599;887,9433563;188,237135;108,6331777;28,16730155;24,27366006;32691;0,60421918;-0,634375718;-0,719563812;3;2220;2127;3701;3658;3353;5;3011,8;777,6256812;0,258193001;oui
692600000;25890;1874,438916;440,6304083;1387,174845;299,3823226;100,3031556;46,37314941;24,40405655;1479;-0,559739698;0,114356154;-0,248209338;3;3068;3878;3745;3700;3894;5;3657;339,6777885;0,092884274;oui
692630000;21720;361,7045328;101,1232346;255,2747522;63,4588408;19,02218676;4,016567754;24,26994498;218;-1,279616362;2,054252367;1,440328906;1;1882;1752;1847;2503;1859;5;1968,6;302,8189228;0,153824506;oui
692640201;12550;691,3883578;228,1818789;450,5083862;74,81374716;79,47161694;55,20504075;30,86686455;7618;0,056560258;-0,157909981;0,826813107;2;1639;1639;2088;2917;2031;4;2062,8;522,1390619;0,253121515;oui
692640202;14000;646,3081275;242,4474009;388,3102735;53,56014799;57,37296313;39,41993413;23,83689511;12285;0,236231844;-0,430176116;0,836920552;2;1955;1460;1642;1708;3114;5;1975,8;660,515102;0,334302613;nope
692640203;18530;1300,174811;521,301585;774,5574134;151,8733409;88,62762555;38,26119422;21,5117664;9846;0,153020526;-0,430176116;0,860480544;2;3675;1808;2423;2270;2486;5;2532,4;691,6041498;0,273102255;oui
692640301;16560;550,8027114;167,559973;370,2658628;72,20720703;33,45220021;49,36062514;28,8234633;4241;-0,163661504;0,012256353;0,969596912;2;1937;2272;2317;2635;2031;5;2238,4;273,1552672;0,122031481;oui
692640302;15910;1011,4826;405,768691;583,9235279;106,6026632;84,20347862;47,05488306;24,03383803;13068;0,259463202;0,012256353;0,901430571;2;1976;2171;2640;2429;2669;5;2377;300,1557929;0,12627505;oui
692640303;18480;1641,827499;723,5801095;911,3694715;192,7436515;95,4815672;59,77812997;21,28526486;11543;0,212807858;-0,430176116;0,91485214;2;1945;1857;2111;2621;2681;5;2243;384,0416644;0,171217862;oui
692640401;20580;3110,754607;1685,889207;1368,031068;180,375411;91,21764777;25,9185278;9,741956559;16982;0,357967361;-0,021776914;0,978864104;2;2058;3028;2704;3112;2690;5;2718,4;414,7032674;0,152554174;oui
692640402;21110;2596,798904;1404,790356;1150,930756;201,8582628;47,04744619;14,66698914;10,31304617;11704;0,218015846;-0,430176116;0,888686846;2;2820;2243;2713;2816;2720;5;2662,4;239,8985202;0,090106115;oui
